"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Piet" "Branstrom" "Regular" "10.1007/s12160-010-9168-6" 2010 "International Journal of Behavioral Medicine" 46 1.872 29 "article" 0 "0" "Control (c) vs Mindfulness intervention (t) on HADS Anxiety" NA NA 71 0.26 "g" 0.131058318725643 "Table 2. Formula to calculate ES in meta-analysis: change scores of pre-post and SDs of posttreatment. 10.44-9.29 = 1.15, 10.53-8.26 = 2.27." "35" "25" 60 "1.1499999999999999" "2.27" "3.97" "4.46" "z" "0.13172469670031997" 0.13172469670032 0.000666377974676974 0 0 11 "Reported N in MA too large" NA
"Piet" "Foley" "Regular" "10.1037/a0017566" 2010 "Journal of Consulting and Clinical Psychology" 192 4.713 62 "article" 0 "0" "Wait-list (c) vs Treatment (t) on HAM-A Anxiety" NA NA 115 0.64 "g" 0.316816253142756 "Table 2. Formula to calculate ES in meta-analysis: change scores of pre-post and SDs of posttreatment. Time1-Time2. 14.37-8.90 = 5.47 / 15.58-5.85 = 10." "54" "53" 107 "5.47" "10" "8.39" "5.13" "z" "0.31953957492357898" 0.319539574923579 0.00272332178082296 0 0 8 NA NA
"Piet" "Hoffman" "Regular" "10.1200/JCO.2010.34.0331" 2012 "Journal of Clinical Oncology" 428 20.982 197 "article" 0 "0" "Wait-list (c) vs Mindfulness intervention (t) on POMS" NA NA 214 0.39 "g" 0.194465137047502 "Table 2. Change scores calculated T3 - T1 (control = 12.73 - 13.42; treatment =10.33 - 13.16). Effect inversed because a higher score indicates worse symptomology." "111" "103" 214 "-0.69" "-2.83" "6.59" "7.02" "z" "0.156595645083527" 0.156595645083527 -0.037869491963975 1 1 0 NA "MA states to use effect of T0-T3, which is what we calculated. However, if we calculate T1-T2 we get a 0 discrepancy."
"Piet" "Johns" "Regular" "10.1002/pon.3648" 2015 "Psycho-Oncology" 105 3.15 51 "article" 0 "0" "Control (c) vs. MBSR (t) on GAD-7 anxiety" NA NA 35 0.3 "g" 0.152918946472985 "Table 2. Time 3 outcomes, note that these are ajdusted for T1 scores (i.e. are change scores). Reported pooled SD (= 4.54) used for calculations. Effect inversed because a higher score indicates worse symptomology." "17" "18" 35 "7.82" "3.39" "4.54" "4.54" "z" "0.43833752606058501" 0.438337526060585 0.2854185795876 3 1 0 NA "Since the scores on time 3 are already controlled for baseline/T1, we used the time 3 estimates as means. Calculating the change scores from baseline-T3 as means would not be appropriate (nor does it give a correct effect as meant by the MA)."
"Piet" "Lengacher" "Regular" "10.1002/pon.1529" 2009 "Journal of Holistic Nursing" 105 NA 17 "article" 0 "0" "Usual care (c) vs Mindfulness intervention (t) on STAI" NA NA 82 0.57 "g" 0.283877523539049 "Mean of state and trait anxiety effects after 6 weeks. Reverse sign: smaller number = better treatment. Effect state = z = -0.249645486587133, trait = -0.32464937500455. Mean is total effect- reversed because positive effect = less anxiety for mindfulness group. I calculated Standard error from confidence interval, and standard deviation from standard error." "42" "40" 82 "33 / 34.5" "28.3 / 30.4" "9.423528 / 6.117029" "9.196422 / 6.292287" "z" "0.28714743079584099" 0.287147430795841 0.00326990725679199 0 0 0 NA NA
"Piet" "Lerman" "Regular" "10.1245/s10434-011-2051-2" 2012 "Annals of Surgical Oncology" 127 3.655 72 "article" 0 "0" "Wait-list (c) vs Mindfulness intervention (t) on SCL-90-R anx" NA NA 68 0.2 "g" 0.100982132907519 NA "20" "48" 68 NA NA NA NA "z" "0.10098213290751901" 0.100982132907519 0 0 2 0 NA "Only mean difference for pre- and post-intervention assessment for the treatment group given, no means for control, no SDs for either condition."
"Piet" "Speca" "Regular" "0033-3174/00/6205-0613" 2000 "Psychosomatic Medicine" 148 3.638 46 "article" 0 "0" "Wait-list (c) vs Mindfulness intervention (t) on POMS and SOSI" NA NA 90 0.42 "g" 0.210257727009705 "POMS (Table 3): 8.1 - 7.9 = 0.2 (control), 9.7-5.4 = 4.3 (exp). SOSI (table 4): 11.6-9.6 = 2.3 (control), 11.4-7.9 = 3.5 (exp). Effects 0.320693052551033 and 0.0942218440059591" "37" "53" 90 "0.2 / 2.3" "4.3 / 3.5" "6.7 / 7.1" "5.8 / 5.6" "z" "0.20745744827849605" 0.207457448278496 -0.00280027873120894 0 0 0 NA NA
"Piet" "Wurtzen" "Regular" "10.1016/j.ejca.2012.10.030" 2013 "European Journal of Cancer" 167 6.163 81 "article" 0 "0" "TAU usual care (c) vs Mindfulness intervention (t) on SCL-90-R anxiety" NA NA 267 0.22 "g" 0.110089987001895 NA "138" "120" 258 "0.09" "0.19" NA NA "z" "0.110089987001895" 0.110089987001895 0 0 2 9 "Reported N in MA too large" "Sample size taken from table 3. Only mean difference for pre- and post-intervention assessment for both groups. SDs only available for baseline, not for post-intervention."
"Smith" "Beiser" "Outlier" "10.1016/j.socscimed.2005.12.002" 2006 "Social Science and Medicine" 177 2.814 71 "article" 0 "0" "Correlation ethnic identity with depression." NA NA 647 0.02 "r" 0.0200026673068496 "Table B1 in Appendix B. Positive value = stronger ethnic identity co-occuring with greater well-being. Reverse sign in this study." NA NA 647 NA NA NA NA "r" "0.02" 0.0200026673068496 0 0 0 0 NA NA
"Smith" "Bhadha" "Outlier" NA 2001 NA NA NA NA "dissertation" 1 "0" "European American (c) vs. Asian indian (t) on Self-esteem" NA NA 360 0.07 "r" 0.0701146706543252 "Table 3." "180" "180" 360 "3.9" "3.97" "0.53" "0.47" "z" "6.9817604395879279E-2" 0.0698176043958793 -0.000297066258445916 0 0 0 NA NA
"Smith" "Blash" "Regular" "10.1007/BF02233968" 1995 "Journal of Child and Family Studies" 50 1.802 32 "article" 0 "0" "Correlation ethnic identity and self-esteem" NA NA 68 0.2 "r" 0.202732554054082 "In-text, p. 368. \"Lastly, there was significant, positive relationship between self-esteem and ethnic identiy (r =.23, p < .01)\"" NA NA 68 NA NA NA NA "r" "0.23" 0.234189466759367 0.0314569127052848 1 1 0 NA "MA states self-esteem as one of the primary measures of well-being. In the text it states the direct correlation between self-esteem and ethnic identity, so that is the one we used. It is reasonable to assume the authors used mastery as a stand-in for self-esteem from table 2. However, self-esteem measure is available so we used this one."
"Smith" "Carlson" "Outlier" "10.1177/0272431600020001003" 2000 "Journal of Early Adolescence" 51 1.413 23 "article" 0 "0" "Correlation ethnic identity and self-esteem. Hispanic, African American samples." NA NA 685 0.31 "r" 0.320545409301946 "Table 2. Weighted: ((462 * 0.27) + (223 * 0.39)) / 685" NA NA 685 NA NA NA NA "r" "0.30906569343065693" 0.319512100728537 -0.00103330857340928 0 0 0 NA NA
"Smith" "Carter" "Regular" "10.1016/S0887-6185(01)00081-0" 2001 "Journal of Anxiety Disorders" 79 2.381 46 "article" 0 "0" "Correlation MEIM-Total with measures of well-being" NA NA 59 0.2 "r" 0.202733 "Table 2. Correlation MEIM-Total with ASI (r = -.062), STAI-T (r = -.314), STAI-S (-.176), and BDI (r = -.21). Mean of these is total effect. Total effect inversed to reflect well-being." NA NA 59 NA NA NA NA "r" "0.1905" 0.192855946404614 -0.0098770535953861 0 0 0 NA "All four measures for anxiety and depression used for well-being"
"Smith" "Gamst" "Regular" "10.1177/0739986302238216" 2002 "Journal of Clinical Psychology" 47 2.236 40 "article" 0 "0" "Correlation of ethnic identity (MEIM) and global assessment of function (mean of GAF-intake and GAF-termination)." NA NA 204 0.13 "r" 0.130739850028878 "Table 3. Correlation MEIM-Total and BDI depression inventory. Reverse sign, so positive score = higher wellbeing associated with ethnic identity. GAF-intake (r = .16) and GAF-termination (r = .09). Mean is total effect" NA NA 204 NA NA NA NA "r" "0.125" 0.125657214140453 -0.00508263588842495 0 3 0 NA "Unclear whether we should look at intake, followup or change scores."
"Smith" "Lamborn" "Regular" "10.1023/B:JOYO.0000048068.55441.d6" 2004 "Journal of Youth and Adolescence" 75 3.562 48 "article" 0 "0" "Correlation ethnic identity with measures of well-being" NA NA 158 0.23 "r" 0.234189466759367 "Table 2- self-reliance and ethnic identity for mothers and fathers chosen (.16 and .13). Mean is total effect." NA NA 158 NA NA NA NA "r" "0.14499999999999999" 0.14602922352579 -0.0881602432335771 2 3 0 NA "Self-reliance chosen as a measure for psychological maturity and well-being, since it is related to a sense of mastery.  Unclear which variables should be included."
"Smith" "Laurent" "Outlier" NA 1997 NA NA NA NA "dissertation" 1 "0" "Correlation ethnic identity and self-esteem." NA NA 193 0.41 "r" 0.435611223236224 "Table 3.2. Correlation SEI with 12 measures of AAA: r = .40, .41, .41, .88, .00, .83, .11, .22, . 82, .87, .18, .10. Mean is total effect." NA NA 193 NA NA NA NA "r" "0.43583333333333302" 0.467075481807827 0.0314642585716033 1 1 0 NA "Unclear N, we copied from the MA authors. Also effect sizes very unclearly printed."
"Smith" "Lee" "Regular" "10.1037/0022-0167.52.1.36" 2005 "Journal of Counseling Psychology" 94 3.149 41 "article" 0 "0" "Correlation EI with RSE and CES-D" NA NA 84 0.36 "r" 0.37688590118819 "Table 1. Correlation CES-D with EI-Clarity (r = -.34), EI-pride (r = -.36) and EI-engage (r = -.29). Correlation RSE with EI-clarity (r = .38), EI-pride (r = .52) and EI-engage (r = .19). Correlations with CES-D (depression) inversed, and average of all effects taken as total effect." NA NA 84 NA NA NA NA "r" "0.34666666666666668" 0.361650109365316 -0.0152357918228736 0 0 0 NA NA
"Smith" "Lee Yoo" "Regular" "10.1037/0022-0167.51.2.263" 2004 "Journal of Counseling Psychology" 94 3.149 41 "article" 0 "0" "Correlation RSE with EI" NA NA 323 0.23 "r" 0.234189466759367 "Table 1. Correlation RSE with EI-Clarity (r = .23), EI-Pride (r = .4), and with EI-Engage (.05). Mean is total effect." NA NA 323 NA NA NA NA "r" "0.22666666666666668" 0.23067278325131 -0.00351668350805653 0 0 0 NA "CES-D not included in this study so only RSE chosen."
"Smith" "Lorenzo-Hernandez" "Outlier" "10.1111/j.1559-1816.1998.tb01358.x" 1998 "Journal of Applied Social Psychology" 78 1.006 30 "article" 0 "0" "Correlation ethnic identity and self-esteem." NA NA 206 0.46 "r" 0.497311287572031 "\"As predicted, a positive relationship between ethnic identity and self-esteem for the sample as a whole was found (r = .46, p < .01).\" Also in Table 1." NA NA 203 NA NA NA NA "r" "0.46" 0.497311287572031 0 0 0 3 "Reported N in MA too large" "Sample size taken from table 1."
"Smith" "Phinny" "Outlier" "10.1016/0140-1971(92)90030-9" 1992 "Journal of Adolescent Research" 83 1.439 20 "article" 0 "0" "Correlation T1 ethnic identiy with self-esteem" NA NA 64 0.48 "r" 0.522984277591344 "Figure 1. Unclear which time point we had to take- we took the one that is closest to the estimate. Time 1 self-evaluation with time 1 ethnic identity." NA NA 64 NA NA NA NA "r" "0.47" 0.510070336613307 -0.0129139409780369 0 3 0 NA "Its clear the effects should be self-esteem and ethnic identity, but it is unclear which time points should be compared and included."
"Smith" "Rivas-Drake" "Regular" "10.1007/s10964-007-9227-x" 2008 "Journal of Youth and Adolescence" 75 3.562 48 "article" 0 "0" "Correlation ethnic identity measures with well-being measures" NA NA 84 0.25 "r" 0.255412811882995 "Table 2. Chinese American youth. Correlation private regard with self-esteem (r = 24) and depressive symptoms (r = -.25). Correlation public regard with self-esteem (r = .37) and depressive symptoms (r = -.5). Depressive symptoms correlations inversed and average of all correlations taken as total effect." NA NA 84 NA NA NA NA "r" "0.33999999999999997" 0.354092528962243 0.0986797170792479 3 1 0 NA "Primary study clearly states private and public regard are both measures of ethnic identity. MA authors probably didnt use public, only private regard."
"Smith" "Roberts" "Outlier" "10.1177/0272431699019003001" 1999 "Journal of Early Adolescence" 51 1.413 23 "article" 0 "0" "Correlation ethnic identity measure (MEIM) with measures of well-being" NA NA 1992 0.12 "r" 0.120581028408444 "Table 5. Weighted average (by n) of correlation between MEIM and well-being measures for African Americans (n =1237)  and Mexican Americans (n = 755). Correlation African American group MEIM with coping / mastery / self-esteem / optimism / loneliness / depression (r = .21 / .13 / .14 / .14 / -.04 /-.07); average after inverting loneliness / depression correlations (r = 0.121666666666667). Correlation Mexican American group MEIM with the same variables (r = .2 / .12 / .14 / .1 / -.08 / -.01); average after inverting loneliness / depression (r = 0.108333333333333). Weighted mean is total effect. The meta-analysis states \"African American Asian American, Hispanic/Latino(a) American, Native American, and/or Pacific Islander American. When studies also involved White participants, we analyzed only the disaggregated data for the groups just listed.\", so we know the sample should be Mexican instead of European." NA NA 1992 NA NA NA NA "r" "0.1166131191432397" 0.117146066841237 -0.00343496156720678 0 0 0 NA NA
"Smith" "Romero" "Outlier" "10.1111/j.1559-1816.2003.tb01885.x" 2003 "Journal of Applied Social Psychology" 78 1.006 30 "article" 0 "0" "Correlation ethnic identity with self-esteem" NA NA 881 0.26 "r" 0.266108406873654 "Table 3." NA NA 881 NA NA NA NA "r" "0.26" 0.266108406873654 0 0 0 0 NA NA
"Smith" "Tovar-Murray" "Outlier" NA 2004 NA NA NA NA "dissertation" 1 "0" "Correlation ethnic identity with measures of well-being" NA NA 196 0.31 "r" 0.320545409301946 "Table 2. Correlation EI with QOL (r = .265), RSES (r = .328) and SWLS (r = .336). Mean is total effect." NA NA 196 NA NA NA NA "r" "0.3096666666666667" 0.320176679081438 -0.000368730220508151 0 0 0 NA NA
"Smith" "Umana-Taylor" "Regular" "10.1016/j.adolescence.2003.11.006" 2004 "Journal of Adolescence" 83 2.007 46 "article" 0 "0" "Correlation ethnic identity and self-esteem." NA NA 1061 0.16 "r" 0.161386696131526 "Weighted mean non-Latino school (.15 n = 196), balanced school (.19 n = 137), and Latino school (.15 n = 729): \"A significant relationship emerged between ethnic identity and self-esteem for adolescents attending the predominately non-Latino school (r = 0:15), the balanced Latino/non-Latino school (r = 0:19) and the predominately Latino school (r = 0.15).\" (0.15*196)+(0.15*729)*(0.19*137)/1062." NA NA 1062 NA NA NA NA "r" "0.15516007532956683" 0.156423517780008 -0.00496317835151802 0 0 -1 "Reported N too small" NA
"Smith" "White" "Regular" "10.2307/1389115" 1987 "Sociological Perspectives" 41 0.745 71 "article" 0 "0" "Correlation ethnic commitment and self-esteem. Black sample." NA NA 73 0.23 "r" 0.234189466759367 "Table 3 in footnote a" NA NA 73 NA NA NA NA "r" "0.23" 0.234189466759367 0 0 0 0 NA NA
"Smith" "Yasui" "Outlier" "10.1177/0743558403260098" 2004 "Journal of Adolescent Research" 63 1.439 20 "article" 0 "0" "Correlation ethnic identity total with emotional adjustment variables" NA NA 82 0.49 "r" 0.536060336610567 "Table 3. Mean of depression, internalizating YSR and Internalizing P-CBCL. R = -.783, -.306, -.378.  Effects inverted to represent well-being and mean taken as total effect." NA NA 82 NA NA NA NA "r" "0.48899999999999999" 0.534745221240152 -0.00131511537041495 0 0 0 NA NA
"Smith" "Yoo" "Regular" "10.1037/0022-0167.52.4.497" 2005 "Journal of Counseling Psychology" 94 3.149 41 "article" 0 "0" "Correlation EI-total with measures of well-being" NA NA 147 0.24 "r" 0.244774112659353 "Table 1. Correlation EI-total with SS-cope (r = .26), CR-cope (r = .13), PS-cope (r = .26), PA (r = .31), NA (r = -.21), SWLS (r = .29). NA correlation inverted and mean of all correlations then total effect." NA NA 147 NA NA NA NA "r" "0.24333333333333332" 0.248314201081206 0.00354008842185344 0 0 0 NA NA
"Smith" "Yoon" "Regular" "10.1300/J137v03n03_06" 2001 "Journal of Human Behavior in the Social Environment" 14 NA 14 "article" 0 "0" "Correlation ethnic identity with measures of well-being" NA NA 241 0.15 "r" 0.151140435936467 "Table 2. Correlation of V6 with V1 (r = .16), V2 (r =-.1), V3 (r = .15); V5 with V1 (r = .26), V2 (r = -.11), V3 (r = .19); V4 with V1 (r = .35), V2 (r = .36), V3 ( r = .43). Correlations with V2 (distress) were inversed, and the average of all correlations then taken as the total effect." NA NA 241 NA NA NA NA "r" "0.15444444444444444" 0.155690316618771 0.00454988068230369 0 3 0 NA "Not clear which variables should be included (e.g., (in)direct support of ethnic background)."
"Tilman" "Alloway 2004" "Outlier" "10.1016/j.jecp.2003.10.002" 2004 "Journal of Experimental Child Psychology" 88 2.333 46 "article" 0 "0" "Correlation words recall with counting recall/sentence completion and recall" NA NA 633 0.16 "r" 0.161386696131526 "Table 2. Upper triangle. Correlation Word recall with counting recall (r = .15) and sentence completion and recall (r = .168). Mean is total effect." NA NA 633 NA NA NA NA "r" "0.159" 0.160360591683402 -0.00102610444812415 0 0 0 NA "\"age-partialed correlations were preferred\" (MA, p. 1018)"
"Tilman" "Alloway 2006" "Regular" "10.1111/j.1467-8624.2006.00968.x" 2006 "Child Development" 189 3.791 68 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Age 4-6 yrs" NA NA 285 0.43 "r" 0.459896681212679 "Table 4. Lower triangle. Correlation word recall with listening recall (r = .37) amd counting recall (r = .48). Mean is total effect." NA NA 285 NA NA NA NA "r" "0.42499999999999999" 0.4537785259527 -0.00611815525997872 0 0 0 NA NA
"Tilman" "Alloway 2006" "Regular" "10.1111/j.1467-8624.2006.00968.x" 2006 "Child Development" 189 3.791 68 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Age 7-8 yrs" NA NA 210 0.36 "r" 0.37688590118819 "Table 4. Upper triangle. Correlation word recall with listening recall (r = .39) and counting recall (r = .33). Mean is total effect." NA NA 210 NA NA NA NA "r" "0.36" 0.37688590118819 0 0 0 0 NA NA
"Tilman" "Cantor" "Regular" "10.1016/0160-2896(91)90032-9" 1991 "Intelligence" 67 3.118 36 "article" 0 "0" "Correlation complex span (reading) vs simple span task word span." NA NA 49 0.32 "r" 0.331647108705132 "Table 3. STM vs WM span (words): correlation of .37" NA NA 49 NA NA NA NA "r" "0.37" 0.388423099718296 0.0567759910131642 2 1 0 NA "The only logical variables to be used are the WM and STM span (words)."
"Tilman" "Conway" "Regular" "10.1016/S0160-2896(01)00096-4" 2002 "Intelligence" 67 3.118 36 "article" 0 "0" "Correlation complex span (reading, counting, operation) vs simple span task word span." NA NA 120 0.43 "r" 0.459896681212679 "Table 2. Correlation STMu with OSPAN (r = .52), RSPAN (r = .5) and CSPAN (r = .28). Mean is total effect." NA NA 120 NA NA NA NA "r" "0.43333333333333335" 0.463993385818673 0.00409670460599415 0 3 0 NA "Not evident whether fixed or unlimited pool STM should be used."
"Tilman" "Dougherty" "Outlier" "10.3758/BF03196449" 2003 "Memory & Cognition" 96 2.039 33 "article" 0 "1" "Correlation complex span (operation) vs simple span task word span." NA NA 64 0.56 "r" 0.632833186665638 "Table 3. WM spam vs STM span." NA NA 64 NA NA NA NA "r" "0.55600000000000005" 0.627024571153056 -0.00580861551258183 0 0 0 NA NA
"Tilman" "Engle" "Regular" "10.1037/0096-3445.128.3.309" 1999 "Journal of Experimental Psychology: General" 121 4.07 48 "article" 0 "0" "Correlation complex span (reading, counting, operation) vs simple span task word span." NA NA 133 0.34 "r" 0.354092528962243 "Table 2. Correlation FSPAND with OSPAN (r = .37), RSPAN (r = .35) and CSPAN (r = .31). Mean is total effect." NA NA 133 NA NA NA NA "r" "0.34333333333333332" 0.357866416604347 0.00377388764210412 0 0 0 NA "\"Further, word span tasks using rhyming words were excluded from the meta-analysis\", which is why FSPAND was used."
"Tilman" "Friedman" "Outlier" "10.1016/j.jml.2004.03.008" 2004 "Journal of Memory and Language" 109 5.218 38 "article" 0 "0" "Correlation complex span (reading) vs simple span task word span. Condition 1: experimenter administered." NA NA 84 0.55 "r" 0.618381313574464 "Table 2. Reading span recall vs word span recall. Experimenter-administered." NA NA 84 NA NA NA NA "r" "0.55000000000000004" 0.618381313574464 0 0 0 0 NA NA
"Tilman" "Gathercole 2000" "Regular" "10.1037/0022-0663.92.2.377" 2000 "Journal of Educational Psychology
" 142 3.256 54 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span." NA NA 87 0.25 "r" 0.255412811882995 "Table 2. Upper triangle. Correlation serial recall, words with counting recall (r = .23) amd listening recall (r = .18). Mean is total effect." NA NA 87 NA NA NA NA "r" "0.20500000000000002" 0.207946365635212 -0.0474664462477832 1 1 0 NA "\"age-partialed correlations were preferred\" (MA, p. 1018)"
"Tilman" "Gathercole 2004" "Regular" "10.1037/0012-1649.40.2.177" 2004 "Developmental Psychology" 159 3.116 62 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. 6-7 yrs sample" NA NA 184 0.24 "r" 0.244774112659353 "Table 4. Word recall and listening recall 6-7 years. Counting correlation not printed in primary paper, but stated in MA." NA NA 184 NA NA NA NA "r" "0.24" 0.244774112659353 0 0 2 0 NA "The primary article does not report the correlation with the final variable (counting recall), correlation table cut off?. Either MA has taken the correlation with only listening recall despite what they report, or the correlation is the exact same for both variables."
"Tilman" "Gathercole 2004" "Regular" "10.1037/0012-1649.40.2.177" 2004 "Developmental Psychology" 159 3.116 62 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. 8-9 yrs sample." NA NA 154 0.39 "r" 0.41180003447869 "Table 4. Word recall and listening recall 8-9 years. Counting correlation not printed in primary paper, but stated in MA." NA NA 154 NA NA NA NA "r" "0.39" 0.41180003447869 0 0 2 0 NA "The primary article does not report the correlation with the final variable (counting recall), correlation table cut off?. Either MA has taken the correlation with only listening recall despite what they report, or the correlation is the exact same for both variables."
"Tilman" "Haarmann" "Regular" "10.1016/S0749-596X(02)00506-5" 2003 "Journal of Memory and Language" 109 5.218 38 "article" 0 "1" "Correlation complex span (reading) vs simple span task word span." NA NA 66 0.38 "r" 0.400059650056057 "Table 2. Reading span and word span." NA NA 66 NA NA NA NA "r" "0.38" 0.400059650056056 -4.9960036108132e-16 0 0 0 NA NA
"Tilman" "Haarmann" "Outlier" "10.1016/S0749-596X(02)00506-5" 2003 "Journal of Memory and Language" 109 5.218 38 "article" 0 "2" "Correlation complex span (reading) vs simple span task word span." NA NA 60 0.56 "r" 0.632833186665638 "Table 4. Word span and reading span." NA NA 60 NA NA NA NA "r" "0.56000000000000005" 0.632833186665638 0 0 0 0 NA NA
"Tilman" "Handley" "Regular" "10.1348/000712602761381376" 2002 "British Journal of Psychology" 65 2.243 31 "article" 0 "0" "Correlation complex span (reading) vs simple span task word span." NA NA 70 0.42 "r" 0.447692023527421 "Table 2. Reading span and word span." NA NA 70 NA NA NA NA "r" "0.42" 0.447692023527421 0 0 0 0 NA NA
"Tilman" "Jarvis" "Outlier" NA 2003 "Educational and Child Psychology" 5 NA NA "article" 0 "0" "Correlation complex span (listening) vs simple span task word span. 11 yr olds. Key stage 2." NA NA 55 0.64 "r" 0.758173744684044 "Table 2. Upper triangle (age 11)." NA NA 55 NA NA NA NA "r" "0.64" 0.758173744684044 0 0 0 0 NA NA
"Tilman" "Kane" "Outlier" "10.1037/0096-3445.133.2.189" 2004 "Journal of Experimental Psychology: General" 121 4.07 48 "article" 0 "0" "Correlation complex span (operation, counting, reading) vs simple span task word span." NA NA 250 0.51 "r" 0.562729769352149 "Table 2. Correlation WordSpan with OpenSpan (r = .62), ReadSpan ( r = .55) and CouSpan (r = .36). Mean is total effect." NA NA 250 NA NA NA NA "r" "0.5099999999999999" 0.562729769352149 0 0 0 0 NA NA
"Tilman" "Leather" "Regular" "10.1006/jecp.1994.1027" 1994 "Journal of Experimental Child Psychology" 88 2.333 46 "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Control word span." NA NA 71 0.27 "r" 0.2768638226551 "Table 2. Correlation control word span with counting span (r = .2) and listening span (r = .34). Mean is total effect." NA NA 71 NA NA NA NA "r" "0.27" 0.2768638226551 0 0 0 0 NA NA
"Tilman" "Passolunghi" "Regular" "10.1080/87565640801982320" 2008 "Developmental Neuropsychology" 77 1.947 27 "article" 0 "0" "Correlation complex span (listening) vs simple span task word span." NA NA 72 0.18 "r" 0.181982688600706 "Table 2. Lower triangle. Word FS with listening span." NA NA 72 NA NA NA NA "r" "0.18" 0.181982688600706 -2.22044604925031e-16 0 0 0 NA NA
"Tilman" "Radvansky" "Outlier" "10.2307/4149022" 2004 "American Journal of Psychology" 35 0.761 14 "article" 0 "0" "Correlation complex span (reading, operation) vs simple span task word span." NA NA 160 0.54 "r" 0.604155602962267 "Table 2. Correlation word span with reading span (r  = .59) and operation span  (r = .49). Mean is total effect." NA NA 159 NA NA NA NA "r" "0.54" 0.604155602962267 0 0 0 1 "Reported N in MA too large" NA
"Toosi" "Apfelbaum" "Outlier" "10.1037/a0011990" 2008 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "1" "Black (c) vs White (t) on nonverbal behavior, judged by white participants." NA NA 101 0.26 "r" 0.266108406873654 "In-text, p. 922. Under header ' nonverbal friendliness'.  \"Black (M = 6.17, SD = 1.41) versus White (M = 6.85, SD = 1.19) confederates,\"" "50.5" "50.5" 101 "6.17" "6.85" "1.41" "1.19" "z" "0.25774395004964784" 0.257743950049648 -0.00836445682400616 0 0 0 NA NA
"Toosi" "Avery" "Regular" "10.1037/a0016208" 2009 "Journal of Applied Psychology" 195 3.81 69 "article" 0 "1" "Black (c) vs White (t) on nonverbal behavior, judged by white participants." NA NA 46 0.19 "r" 0.192337169219545 "In-text, p. 1386. Anxiety during interaction, black vs. White partner. Two effects; effect of partner for unscripted condition (t(14) = 2.15) = z = 0.565651914915858 with N = 7.5 in each group, since t-test indicates N =15 by df. Next, scripted conditions (nonsignificant -> 0). Mean of both effects is total effect." "23" "23" 46 NA NA NA NA "z" "0.28282595745792899" 0.282825957457929 0.090488788238384 2 1 0 NA "We recalculated from the t-value given in the text with the formula from Rosenthal. We calculated the t-test with N = 15"
"Toosi" "Avery" "Regular" "10.1037/a0016208" 2009 "Journal of Applied Psychology" 195 3.81 69 "article" 0 "2" "Black (c) vs White (t) on nonverbal behavior, judged by white and black participants." NA NA 56 0.12 "r" 0.120581028408444 "In-text, p. 1388. Two effects (\"no differences in discomfort between same-race and black-white partners in scripted roles\") and (t(17) = 3.31) = z = 0.753998414903508 with N = 9 in each group, since t-test indicates N=18 by df. Mean of both effects (0 and t = 3.31) is total effect." "29" "29" 58 NA NA NA NA "z" "0.37699920745175403" 0.376999207451754 0.25641817904331 3 1 -2 "Reported N in MA too small" "We recalculated from the t-value given in the text with the formula from Rosenthal. We calculated the t-test with N = 18"
"Toosi" "Babbit" "Regular" "10.1177/0146167211410070" 2011 "Personality and Social Psychology Bulletin" 271 2.56 51 "article" 0 "1" "Interracial dyads (c) vs. All White dyads (t) on synchronization" NA NA 176 0.02 "r" 0.0200026673068496 "There are 53 interracial (c) and 33 all white (t) dyads, making a total of 86 dyads and 172 participants. It is unclear on which task (1, 2, or 3) they are compared, as well as which conditions are compared (control, social, or task). The estimate of task 2, task focus of table 1 is the closest effect, so that one is chosen." "53" "33" 172 "4.04" "4" "1.1599999999999999" "0.98" "z" "-1.7768371070633251E-2" -0.0177683710706333 -0.0377710383774829 1 3 4 "Reported N in MA too large" "\"Total N: total number of participants\" in MA. There are 86 dyads, so 172 respondents."
