"meta" "author" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Fox" "Williams" "1" "Eye-movement condition (c) vs. Verbal report condition (t) on VRE" NA NA 20 -0.13 "r" -0.13073985 "Table 1. Effect first calculated for experienced group (z = 0.246887666238763) and then for less experienced group (z = 0.0147262434097488). Mean is total effect. Total effect inversed because DV is % errors." NA NA 20 "13.7 / 16.7" "18.6 / 17.0" "7.0 / 11.0" "12.0 / 9.3" "z" -0.130806954824256 -0.130806954824256 -6.71048242560091e-05 0 0 0 NA "Within subjects design. Each group (less/experienced) consists of 10 participants. This number divided in two for calculating the effect sizes."
"Freund" "Ackerman" "0" "Correlation math self-estimate with fluid intelligence" NA NA 228 0.47 "r" 0.510070336613307 "Table 2." NA NA 228 NA NA NA "Na" "r" 0.468 0.507506359916408 -0.00256397669689878 0 0 0 NA NA
"Freund" "Ackerman" "0" "Correlation clerical self-estimate with fluid intelligence" NA NA 228 -0.09 "r" -0.0902441878561468 "Table 2." NA NA 228 NA NA NA "Na" "r" -0.091 -0.091252445827796 -0.00100825797164916 0 0 0 NA NA
"Freund" "Bailey" "0" "Correlation self vs. Otis" NA NA 37 0.4 "r" 0.423648930193602 "Table 3. 4th grade M." NA NA 37 NA NA NA "Na" "r" 0.4 0.423648930193602 0 0 0 0 NA NA
"Freund" "Bailey" "0" "Correlation self vs. Otis" NA NA 40 0.29 "r" 0.298566263660178 "Table 3. 8th grade M." NA NA 40 NA NA NA "Na" "r" 0.29 0.298566263660178 0 0 0 0 NA NA
"Freund" "Chamorro-Premuzic" "0" "Correlation SAI with IQ" NA NA 184 0.41 "r" 0.435611223236224 "In-text, p. 774." NA NA 184 NA NA NA "Na" "r" 0.414 0.440429028439753 0.00481780520352865 0 0 0 NA NA
"Freund" "Chamorro-Premuzic" "3" "Correlation estimated  intelligence and psychometric intelligence" NA NA 83 0.4 "r" 0.423648930193602 "Table 1. Correlation S  and S." NA NA 83 NA NA NA "Na" "r" 0.4 0.423648930193602 0 0 0 0 NA NA
"Freund" "DeNisi" "0" "Correlation verbal ability and SAT verbal" NA NA 114 0.36 "r" 0.37688590118819 "Table 1." NA NA 114 NA NA NA "Na" "r" 0.36 0.37688590118819 0 0 0 0 NA NA
"Freund" "DeNisi" "0" "Correlation general intelligence and SAT combined" NA NA 114 0.35 "r" 0.365443754271396 "Table 1." NA NA 114 NA NA NA "Na" "r" 0.35 0.365443754271396 0 0 0 0 NA NA
"Freund" "DeNisi" "0" "Correlation spatial orientation and Minnesota Paper Forms Board" NA NA 114 0.21 "r" 0.21317134656486 "Table 1." NA NA 114 NA NA NA "Na" "r" 0.21 0.21317134656486 -2.4980018054066e-16 0 0 0 NA NA
"Freund" "Furnham Disou" "0" "Correlation self-estimate and fluid [intelligence]" NA NA 101 0.53 "r" 0.590145159841189 "Table 1." NA NA 101 NA NA NA "Na" "r" 0.53 0.590145159841188 0 0 0 0 NA NA
"Freund" "Furnham Disou" "0" "Correlation self-estimate and crystallized [intelligence]" NA NA 101 0.51 "r" 0.562729769352149 "Table 1." NA NA 101 NA NA NA "Na" "r" 0.51 0.562729769352149 0 0 0 0 NA NA
"Freund" "Furnham" "0" "Correlation between self-estimate verbal and test derived linguistic" NA NA 187 0.44 "r" 0.472230804420426 "Table 6." NA NA 187 NA NA NA "Na" "r" 0.44 0.472230804420426 0 0 0 0 NA NA
"Freund" "Furnham" "0" "Correlation between self-estimate interpersonal and test derived interpersonal" NA NA 187 0.35 "r" 0.365443754271396 "Table 6." NA NA 187 NA NA NA "Na" "r" 0.35 0.365443754271396 0 0 0 0 NA NA
"Freund" "Proyer" "2" "Correlation self-estimate  spatial intelligence and psychometric spatial intelligence" NA NA 167 0.16 "r" 0.161387 "In-text, p. 173." NA NA 167 NA NA NA "Na" "r" 0.16 0.161386696131526 -3.03868474493818e-07 0 0 0 NA NA
"Freund" "Rammstedt" "0" "Correlation self-estimated  perceptual speed (PS) and psychometric  PS" NA NA 228 -0.04 "r" -0.0400213538367682 "Table 3." NA NA 228 NA NA NA "Na" "r" -0.04 -0.0400213538367682 0 0 0 0 NA NA
"Freund" "Steinmayr" "0" "Correlation self-estimated figural and measured figural." NA NA 203 0.3 "r" 0.309519604203112 "Table 2. Correlation 3 and 11 for girls." NA NA 203 NA NA NA "Na" "r" 0.3 0.309519604203112 0 0 0 0 NA NA
"Freund" "Visser" "0" "Correlation self-estimated spatial and measured ability" NA NA 200 0.05 "r" 0.0500417292784913 "Table 3." NA NA 200 NA NA NA "Na" "r" 0.05 0.0500417292784913 0 0 0 0 NA NA
"Freund" "Westbrook" "0" "Correlation self-estimate verbal reasoning and ability for females" NA NA 111 0.66 "r" 0.792813631870191 "Table 7. Females, 1a." NA NA 111 NA NA NA "Na" "r" 0.66 0.792813631870191 0 0 0 0 NA NA
"Freund" "Westbrook" "0" "Correlation self-estimate numerical ability and ability for females" NA NA 111 0.59 "r" 0.677666067757962 "Table 7. Females, 1a." NA NA 111 NA NA NA "Na" "r" 0.59 0.677666067757962 0 0 0 0 NA NA
"Freund" "Westbrook" "0" "Correlation self-estimate mechanical reasoning and ability for  males" NA NA 99 0.35 "r" 0.365444 "Table 7. Males, 1a." NA NA 99 NA NA NA "Na" "r" 0.35 0.365443754271396 -2.45728603798234e-07 0 0 0 NA NA
"Green" "Brand" "0" "DID patients (c)  vs.students  (t) on SIRS Total" 20 43 63 0.5 "d" 0.230692445 "Table 1." "20" "43" 63 "87.4" "100.7" "23" "28" "z" 0.231172296229869 0.231172296229869 0.000479851229868988 0 0 0 NA NA
"Green" "Edens" "0" "patients (c) vs. Suspected malingerers (t) on SIRS total" 15 13 28 0.11 "d" 0.054832034 NA "15" "13" 28 NA NA NA NA NA NA 0.054832034 0 0 2 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Edens" "0" "controls  (c) vs. Suspected malingerers (t) on SIRS total" 15 13 28 1.46 "d" 0.675563629 NA "15" "13" 28 NA NA NA NA NA NA 0.675563629 0 0 2 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Edens" "0" "patients (c) vs.simulators (t) on SIRS total" 15 14.5 29.5 1.33 "d" 0.623678289 NA "15" "14.5" 29.5 NA NA NA NA NA NA 0.623678289 0 0 2 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Edens" "0" "controls  (c) vs.simulators (t) on SIRS total" 15 14.5 29.5 2.75 "d" 1.123248498 NA "15" "14.5" 29.5 NA NA NA NA NA NA 1.123248498 0 0 2 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Gothard" "0" "competents and incompetents (c) vs. Malingerers (t) on SIRS total score" 24 3.5 27.5 2.87 "d" 0.850283715 "Table 1.  Effect calculated for competents vs malingerers (z = 0.892423953526593) and then for incompetents vs. Malingerers (z = 0.814284262698852). Mean effect is total effect." "24" "3.5" 27.5 "39.78 / 25.2" "90.86" "16.97 / 24.7" "11.11" "z" 0.853354108112722 0.853354108112722 0.0030703931127225 0 0 0 "Sample sizes divided by two because each group is used twice." "Primary article misreported sample size for incompetents in Table 1."
"Green" "Gothard" "0" "controls (c) vs. Malingerers (t) on SIRS total score" 15 3.5 18.5 6.93 "d" 1.723970856 "Table 1." "15" "3.5" 18.5 "15.47" "90.86" "10.83" "11.11" "z" 1.72447992118993 1.72447992118993 0.000509065189934876 0 0 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Gothard" "0" "competents and incompetents (c) vs. simulators (t) on SIRS total score" 24 15 39 2.96 "d" 1.161043703 "Table 1.  Effect calculated for competents vs simulators (z = 1.14450887661497) and then for incompetents vs. simulators (z = 1.18233797430441). Mean effect is total effect." "24" "15" 39 "39.78 / 25.2" "114.1" "16.97 / 24.7" "35.520000000000003" "z" 1.16342342545969 1.16342342545969 0.00237972245969353 0 0 0 "Sample sizes divided by two because each group is used twice." "Primary article misreported sample size for incompetents in Table 1."
"Green" "Gothard" "0" "controls (c) vs. simulators (t) on SIRS total score" 15 15 30 3.76 "d" 1.388644863 "Table 1." "15" "15" 30 "15.47" "114.1" "10.83" "35.520000000000003" "z" 1.38775143047397 1.38775143047397 -0.000893432526026583 0 0 0 "Sample sizes divided by two because each group is used twice." NA
"Green" "Heinze" "0" "genuine psychiatric patients (c) vs. sample (t)" 57 57 114 5.16 "d" 1.676539407 "Table 1. SD recalculated from SE." "57" "57" 114 NA "102.42" NA "49.073923829259876" NA NA 1.676539407 0 0 2 0 NA "\"effect sizes were calculated by comparing results to initial validation data of genuine psychiatric patients\".  Control sample size copied from MA."
"Green" "Rogers" "0" "Likely genuine (c) vs. Likely feigning mental disorder (t)" 138 49 187 2.42 "d" 0.926029213 "Table 6. Total scores." "138" "49" 187 "50.82" "99.41" "19.39" "23.81" "z" 0.906479174029053 0.906479174029053 -0.0195500389709468 1 1 0 "control sample size divided by two because used twice." NA
"Green" "Rogers" "0" "Likely genuine (c) vs. Likely feigning cognitive impairment (t)" 138 79 217 1.31 "d" 0.594654016 "Table 6. Total scores." "138" "79" 217 "50.82" "78.569999999999993" "19.39" "26.72" "z" 0.567089313317963 0.567089313317963 -0.0275647026820373 1 1 0 "control sample size divided by two because used twice." NA
"Green" "Vagnini et al." "0" "HON (c) vs. PCF (t)" 37 53 90 0.89 "d" 0.425001031 "Table 4. SIRS total." "37" "53" 90 "18.5" "37.200000000000003" "15.1" "24.4" "z" 0.423371120729064 0.423371120729064 -0.00162991027093629 0 0 0 NA NA
"Hallion" "Amir" "0" "ICC (c) vs. IMP (t)  on STAI-ST(post)" NA NA 57 -0.08 "g" -0.040544446 "Table 1.  Because a high score is negative, the calculated effect was inversed." "28" "29" 57 "38.1" "38.9" "10.6" "10.1" "z" -0.0386374799080087 -0.0386374799080087 0.0019069660919913 0 3 0 NA "MA indicates that a \"behavioral task\" should be included as DV in addition to the STAI, however it is unclear which value to extract."
"Hallion" "Browning" "0" "attend-threat (c) vs. Avoid-threat (t) on STAI-State" NA NA 53 -0.19 "g" -0.096276199 NA "26" "27" 53 NA NA NA NA NA NA -0.096276199 0 0 2 0 NA "MA reports using STAI-S and visual analogue scales as DVs. However, results from the visual analogue scales are not reported in the primary article."
"Hallion" "Dandeneau" "2b" "find-the-flower (c) vs. Find-the-smile (t)" NA NA 147 0.01 "g" 0.005026021 NA NA NA 147 NA NA NA NA NA NA 0.005026021 0 0 2 0 NA NA
"Hallion" "Hazen" "0" "Sham-ARTS group (c) vs. ARTS group (t) on several DVs" NA NA 23 0.58 "g" 0.296511045 "Table 1, Post-Tx. scores. Effect first calculated for PSWQ:Raw score (z = -0.293714466777356), then Trait Anxiety: Raw score (z = -0.327920170998731) and finally BDI: Raw score (z = -0.275557895254649). Mean of these is total effect. Total effect is inversed to be in right direction (higher score on scales = more anxiety/depression)" "12" "12" 24 "67.83 / 54.17 / 10.96" "62.82 / 47.73 / 7.23" "8.05 / 11.26 / 8.2" "8.75 / 7.7 / 4.47" "z" 0.298008226099444 0.298008226099444 0.00149718109944402 0 0 -1 NA "Total sample size divided in two for control and treatment group sizes."
"Hallion" "Koster" "0" "control (c) vs. Training (t) on Beck depression inventory and STAI" NA NA 48 -0.01 "g" -0.005083311 "Table 1. Effect calculated for Beck Depression inventory (z = ) and STAI-Trait Anxiety (z = ). Mean of these is total effect. Total effect is inversed to be in right direction (higher score on scales = more anxiety/depression)" "25" "23" 48 "6.24 / 39.88" "7.26 / 37.22" "4.46 / 8.12" "5.67 / 9.72" "z" 0.0240845278572817 0.0240845278572817 0.0291678388572817 1 1 0 NA NA
"Hallion" "Krebs" "0" "Attend-threat (c) vs. Attend-neutral (t)" NA NA 64 -0.31 "g" -0.156268946 NA NA NA 64 NA NA NA NA NA NA -0.156268946 0 0 2 0 NA "MA reports using a behavioral task and visual analogue scales as DVs. However, results from the visual analogue scales are not reported in the primary article."
"Hallion" "Lang" NA "Negative condition (c) vs. Positive condition (t)" NA NA 48 0.43 "g" 0.216879123 "Table 1. PANAS negative (z = -0.0412205415535911). In-text, p. 143, recognition test (z = 0.740667158183154). Mean of both is total effect. Effect of PANAS inversed before calculating total effect." "24" "24" 48 "28.75 / -0.53" "29.54 / 1.04" "8.14 / 1.14" "10.83 / 0.76" "z" 0.390943849868373 0.390943849868373 0.174064726868373 3 3 0 NA "MA reports using a behavioral task and PANAS as DVs, unclear which behavioral task is intended."
"Hallion" "Mackintosh" "2" "Negative (c) vs. Positive (t) on state anxiety" NA NA 40 0.76 "g" 0.378593505 "Table 3. Mean, posttraining. A high STAI score is negative, effect therefore inversed." "20" "20" 40 "31.67" "25.78" "10.35" "3.02" "z" 0.377279017005108 0.377279017005108 -0.00131448799489198 0 0 0 NA "\"When a study assessed symptoms more than once posttraining,
the effect size was calculated using the scores obtained closest
to the completion of training. \""
"Hallion" "Murphy" "0" "Control (c) vs. Positive (t) on anticipated anxiety and STAI" NA NA 44 0.64 "g" 0.320346388 "Table 3., anticipated axiety  (z = 0.307288989375487). Table 4, STAI after training (z = -0.322456609121131 ). Mean of both effects is total effect. On STAI a higher score indicates more anxiety and the  effect was inversed before calculating total effect." "22" "22" 44 "2.55 / 38.18" "3.32 / 32.1" "0.8 / 7.06" "1.55 / 11.04" "z" 0.314872799248309 0.314872799248309 -0.00547358875169096 0 0 0 NA "WEIRD: \"In studies that included multiple treatment groups (e.g.,
attend-to-positive and attend-to-benign) in addition to a control
group, a weighted mean of the treatment groups’ scores was
computed. \". Not the case here, as indicated by sample size, though there were two  \"Benign\" (Murphy, p. 1519) treatment groups (positive and non-negative)"
"Hallion" "Schmidt" "0" "PC  (c) vs. AT (t) on several DVs" NA NA 36 2.1 "g" 0.932650772 "Table 2, posttreatment. Effect calculatd for LSAS (z = -0.279564883955243 ), BSPS (z = -0.347240782690275), SPAI (z = -0.293943999881993), STAI-T (z = -0.288377564545551) and BDI-II (z = -0.0361038121043798). Mean of these is total effect. Total effect inversed to be in the right direction." "18" "18" 36 "78.04 / 42.51 / 102.49 / 51.28 / 17.13" "68.51 / 35.07 / 92.47 / 48.65 / 16.39" "17.0978419690907 / 10.564175310927 / 16.8857099347348 / 4.53962553521763 / 10.2671904628287" "16.5462986797652 / 10.4368960903134 / 16.71600430725 / 4.45477272147525 / 10.2247640559575" "z" 0.249046208635488 0.249046208635488 -0.683604563364512 3 1 0 NA NA
"Hallion" "Yiend" "2" "Negative training (c) vs. Positive training (t) on state anxiety" NA NA 24 0.15 "g" 0.077600665 "Table 2. Experiment 2, time 2. Calculated effect inversed to be in the correct direction." "12" "12" 24 "30.9" "30.4" "7.3" "8.5" "z" 0.0315494577705812 0.0315494577705812 -0.0460512072294188 1 1 0 NA NA
"Ihle" "Acevedo" "0" "E4- (c) vs. E4+ (t) on cognitive tests" 38 12 50 0.27 "d" 0.115058411 NA "38" "12" 50 NA NA NA NA NA NA 0.115058411 0 0 2 0 NA "Insufficient information in primary article on the \"Memory Island test\" in regards to the comparison groups"
"Ihle" "Bloss" "0" "e4- (c) vs. E4+ (t) on RFCT and achievement test" 113 32 145 0.01 "d" 0.005 "Table 2. e2+ and e3/3 scores averaged for comparison with e4+. Effect calculated for RFCT (z = 0.176444066288914), Math (z = -0.0839663808165794), language (z = -0.0791803153323963), reading (z = -0.125317183770676), spelling (z = 0.00224139482560574). Mean of these is total effect." "113" "32" 145 "48.95 / 65. 265 / 68.44 / 67.74 / 64.855" "54.56 / 61.43 / 64.79 / 62.25 / 64.96" "14.255 / 18.965 / 19.13 / 19.095 /  17.355" "8.74 / 19.48 / 19.71 / 15.06 / 25.95" "z" -0.0219556837610264 -0.0219556837610264 -0.0269556837610264 1 1 0 NA "Two participants excluded from analysis, assumed 1 per group."
"Ihle" "Filippini" "0" "e4 noncarriers (c) vs. E4 carriers on memory test" 18 18 36 0.06 "d" 0.03 "Table 1. Global performance, odds ratio calculated, noncarriers (events = 83.8%) vs. carriers (events = 84.4%) ." "18" "18" 36 NA NA NA "Na" "OR" 1.04589682393978 0.0123700500068908 -0.0176299499931092 0 0 0 NA NA
"Ihle" "Jorm" "0" "E4-/E4- (c) vs. E4+/E4+ and E4+/E4- (t) on cognitive tests" 1524 573 2097 0.01 "d" 0.004456254 "Table 2. Age 20 - 24. E4+/E4+ and E4+/E4- scores averaged for comparison with E4-/E4-. Effect aclculated for Symbol-Digit modalities test (z = 0.0253267805199882), immediate recall test ( z = 0.00232110105981083), Delayed recall test (z = 0.0194680770465451) , digits backwards test (z = 0.0307518307110835), spot-the-word test (z = ), simple RT (z = -0.0294971910013676) and choice RT (z = 0). Mean of these is total effect.  RT effects inversed before calculating total effect." "1524" "573" 2097 "63.82 / 8.08 / 7.34 / 5.36 / 47.67 / 219 / 266" "64.495 / 8.125 / 7.445 / 5.15 / 48.06 / 217 / 266" "10.05 / 2.17 / 2.36 / 2.31 / 5.21 / 31 / 33" "10.29 / 2-11 / 2-515 / 2-065 / 4.915 / 28 / 31" "z" 0.0201755787329193 0.0201755787329193 0.0157193247329193 0 0 0 NA NA
"Ihle" "Luciano" "0" "e4-  (c) vs. e4+ (t) on Moray House Test" 668 279 947 0.03 "d" 0.013675653 "Table 1." "700" "292" 992 "64.95" "64.650000000000006" "7.6" "7.79" "z" -0.0178568916254694 -0.0178568916254694 -0.0315325446254694 1 1 -45 NA NA
"Ihle" "Marchant" "0" "e3 controls (c) vs. e4 carriers (t) on cognitive tasks" 32 27 59 0.37 "d" 0.183306206 "Several effects. Table 1, estimated IQ (z = -0.0191835042576002).  In tex, p. 1093: 'decision making (z = -1.29391635232193), verbal fluency task t-value (t22 = 1.72, z = 0.227867589772115), spatial working memory t-value (t53 = 0.19, z = 0.0253870908785752), immediate verbal recall t-test (t54 = 0.71, z = 0.0947359695703935). In-text, p. 1094: PM target percent accuracy F-value (F1,48 = 5.78,  z = 0.315985147062165), sustained attention chi-square value (chisquare1 = 7.31, z = 0.37837712729462). Mean of these total effect. Decision making inversed before calculating total because reaction time measure" "29" "27" 56 "107.04 / 499 / t-test / t-test / t-test / 53.45 / chi-square" "106.76 / 472 / t-test / t-test / t-test / 71.2 / chi-square" "7.52 / 8 / t-test / t-test / t-test / 5.39 / chi-square" "7.04 / 8 / t-tes t/ t-test / t-test / 4.8 / chi-square" "z" 0.3310122532346 0.3310122532346 0.1477060472346 3 3 3 NA "Not clear what MA has done in particular fr sustained attention (RVIP task)."
"Ihle" "Puttonen" "0" "non E4 (c) vs. E4 (t) on mental arithmetic and forced reaction time" 37 20 57 0.29 "d" 0.137962853 "Table 1." "37" "20" 57 NA NA NA NA NA NA 0.137962853 0 0 3 0 NA "Primary article reports SD as 0 for reaction time which gives error, unclear how MA has dealt with this. Additionally unclear which of the three options for mental arithmetic was chosen by MA. Effect copied from MA."
"Ihle" "Richter-Schmidinger" "0" "ApoE E4 allele non carriers (c) vs. ApoE E4 allele cariiers (t) on IGD scores" 117 18 135 0.04 "d" 0.013596966 "Table 1. Effects calculated for IGD working memory (z = 0.0577664485790872), IGD learning ability (z = 0.0212424552973932), IGD delayed recall  (z =-0.0202589304900326),  IGD verbal memory (z = -0.0265590826301675) and IGD visual memory (z = -0.0576853596458921). Mean of these is total effect." "117" "18" 135 "54.29 / 53.79 / 47.33 / 61.77 / 52.13" "55.75 / 53.56 / 47 / 61.22 / 51.17" "8.9 / 3.67 / 5.7 / 7.25 / 5.75" "6.03 / 3.75 / 4.26 / 5.38 / 4.95" "z" -0.0135958758968796 -0.0135958758968796 -0.0271928418968796 1 1 0 NA "MA appears to have inversed the effect size. This does not seem appropriate as a higher score on the IGD battery indicates better functioning . MA  also refers to the test battery as \"IGT\" but it's called IGD in the primary paper"
"Ihle" "Ruiz et al." "0" "e2 + e3 (c) vs. E4 (t) on overall cognitive performance" 336 76 412 -0.06 "d" -0.023269726 "Table 2." "336" "76" 412 "53.9" "53" "15.4" "15.1" "z" -0.0227458165131534 -0.0227458165131534 0.000523909486846618 0 0 0 NA NA
"Ihle" "Scarmeas et al." "0" "no e4 allele (c) vs. Presence of e4 allele (t) on cognitive tasks" 16 4 20 -0.25 "d" -0.099834079 "Table 1. Effects calculated for NART IQ (z = 0.176853030149886), WAIS-R vocabulary  (z = -0.280624776213254), SRT total recall  (z = -0.246216451580788), SRT delayed recall (z = -0.239759764674918), WAIS-R digit symbol  (z = -0.217011914875824), recognition accuracy (z = -0.0728610854104413), TD shape list length (z = -0.00650040929849721). Mean of these is total effect." "14" "4" 18 "120.8 / 13.6 / 59.1 / 10.4 / 12.5 / 0.81 / 14.9" "122.3 / 12.5 / 55 / 9.5 / 10.8 / 0.79 / 14.8" "3.19 / 1.37 / 6.31 / 1.5 / 2.94 / 0.11 / 6.69" "4.64 / 2.38 / 8.83 / 1.73 / 4.27 / 0.13 / 4.92" "z" -0.126588767414834 -0.126588767414834 -0.0267546884148338 1 3 2 NA "Final sample size extracted from table 1. Unclear what value MA is referring to with the \"non verbal memory task - simple demand\". \"Titraded demand\" taken to be 'recognition accuracy' and 'TD shape list length'."
"Ihle" "Schultz et al." "0" "APOE e4- (c) vs. APOE e4+ (t) on AFQT" 437 188 625 0.25 "d" 0.114401765 "Table 1." "437" "188" 625 "60.03" "65.510000000000005" "22.12" "21.54" "z" 0.114258954014171 0.114258954014171 -0.000142810985829009 0 0 0 NA NA
"Ihle" "Taylor et al." "0" "non e4 allele carriers (c) vs. e4 allele carriers (t)" 3824 1486 5310 0.01 "d" 0.004489235 NA "3824" "1486" 5310 NA NA NA NA NA NA 0.004489235 0 0 3 0 NA "Insufficient information to calculate effects, effect size copied from MA. Additionally, unclear whether the \"Nationally administered school-based test\" reported as a DV by MA includes all the English, Math and Science subscales, or only the Science scale (from which the sample size is derived)."
"Ihle" "Turic et al." "0" "genotype ApoE no 4 (c) vs. Genotype ApoE at least one 4 (t) on g" 143 52 195 -0.01 "d" -0.004422152 "Table 1. Odds ratio calculated wiht \"high g\" as the events and \"averge g\" as nonevents. All genotypes without a 4 (events = 72, nonevents = 71) vs. All genotypes with a 4 (events = 25, nonevents = 27)" "143" "52" 195 NA NA NA NA "OR" 0.913065843621399 -0.0221717504604254 -0.0177495984604254 0 0 0 NA NA
"Ihle" "Yu et al." "0" "Non-e4 carriers (c) vs. E4 carriers (t) on WAIS full scale IQ" 97 26 123 0.33 "d" 0.134330932 "Table 1." "97" "29" 126 "109.8" "113.6" "11" "12.3" "z" 0.1410025446398 0.1410025446398 0.0066716126398001 0 0 -3 NA NA
"Koenig" "Butterfield" "0" "Femininity (c) vs. Masculinity (t) on sex role identity" NA NA 128 2.36 "g" 1.00767560114314 "Table 2. Good president." "64" "64" 128 "3.92" "5.34" "0.48" "0.7" "z" 1.00504741596226 1.00504741596226 -0.00262818518087871 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Huddy" "0" "Warmth/expressiveness (c) vs. Instrumentality (t) for good congress member" NA NA 133 0.48 "g" 0.239099919707578 NA NA NA 133 NA NA NA NA NA NA 0.239099919707578 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Huddy" "0" "Warmth/expressiveness (c) vs. Instrumentality (t) for good local council member" NA NA 149 0.2 "g" 0.100345215120314 NA NA NA 149 NA NA NA NA NA NA 0.100345215120314 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Huddy" "0" "Warmth/expressiveness (c) vs. Instrumentality (t) for good mayor" NA NA 153 0.75 "g" 0.368479679755885 NA NA NA 153 NA NA NA NA NA NA 0.368479679755885 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Inderlied" "0" "Femininity (c) vs. Masculinity (t) on sex role identity" NA NA 41 2.65 "g" 1.10925754803757 "Table 1. Ideal score, group 4." "20.5" "20.5" 41 "4.42" "5.73" "0.5" "0.48" "z" 1.10048473139386 1.10048473139386 -0.0087728166437091 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Inderlied" "0" "Femininity (c) vs. Masculinity (t) on sex role identity" NA NA 259 1.22 "g" 0.578905947193125 "Table 1. Ideal score, group 1." "129.5" "129.5" 259 "4.4400000000000004" "5.58" "0.87" "0.99" "z" 0.578773324152575 0.578773324152575 -0.000132623040550062 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Marongiu" "0" "Femininity (c) vs. Masculinity (t) on BSRI" NA NA 87 0.65 "g" 0.322293149593051 NA NA NA 88 NA NA NA NA NA NA 0.322293149593051 0 0 2 -1 NA NA
"Koenig" "Powell Butterfield 1984" "0" "Femininity (c) vs. Masculinity (t) on BSRI" NA NA 627 2.47 "g" 1.03912195266553 "Table 3. Good-manager score." "313.5" "313.5" 627 "4.17" "5.65" "0.6" "0.6" "z" 1.03713894897266 1.03713894897266 -0.0019830036928723 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Powell Butterfield 1987" "0" "Femininity (c) vs. Masculinity (t) for good president" NA NA 50 1.53 "g" 0.714771168230208 "Table 1. Good president." "25" "25" 50 "4.54" "5.64" "0.8" "0.62" "z" 0.707880155895814 0.707880155895814 -0.00689101233439382 0 0 0 NA NA
"Koenig" "Powell Kido" "0" "Femininity (c) vs. Masculinity (t) forgood manager" NA NA 88 -1.18 "g" -0.564709631772948 "Table 1. Japanese sample." "44" "44" 88 "5.0999999999999996" "4.2" "0.8" "0.7" "z" -0.567685037859583 -0.567685037859583 -0.00297540608663471 0 0 0 NA NA
"Koenig" "Powell 2002" "0" "Femininity (c) vs. Masculinity (t) for good  manager" NA NA 123 1.49 "g" 0.692872157872168 "Table 1. 1999, part-time graduate business students, total. Odds ratio calculated, treatment group (events = masculine = 70, nonevents = undifferentiated = 29 ) vs. Control group (events = feminine = 3, nonevents = androgynous = 21)." "24" "99" 123 NA NA NA NA "OR" 16.8965517241379 0.635386941012248 -0.0574852168599203 2 3 0 NA "The two ES of the two MAs below were calculated in the same way as this one, and thus both get 3s in info."
"Koenig" "Powell 1979" "0" "Femininity (c) vs. Masculinity (t) for good  manager" NA NA 110 2.35 "g" 1.0051966714958 "Table 3. Part time graduates, totals. Odds ratio calculated, treatment group (events = masculine = 81, nonevents = undifferentiated = 6 ) vs. Control group (events = feminine = 2, nonevents = androgynous = 21)." "23" "87" 110 NA NA NA NA "OR" 141.75 1.0293353303586 0.0241386588627979 1 3 0 NA NA
"Koenig" "Powell 1979" "0" "Femininity (c) vs. Masculinity (t) for good  manager" NA NA 574 1.98 "g" 0.875208607210656 "Table 3. Undergraduate, totals. Odds ratio calculated, treatment group (events = masculine = 395, nonevents = undifferentiated = 75 ) vs. Control group (events = feminine = 8, nonevents = androgynous = 97)." "105" "470" 575 NA NA NA NA "OR" 63.8583333333333 0.862351695054357 -0.0128569121562989 0 3 -1 NA NA
"Koenig" "Rosenwasser" "1" "Femininity (c) vs. Masculinity (t) for school board member" NA NA 14 1.01 "g" 0.516199818166252 "Table 1." "7.39" "7.39" 14.78 "60.9" "69.900000000000006" "9.15" "8.0500000000000007" "z" 0.500969704300385 0.500969704300385 -0.0152301138658675 0 0 -0.779999999999999 NA "Total sample is 133. Divided into 9 groups gives us 14.78 participants per group."
"Koenig" "Rosenwasser" "1" "Femininity (c) vs. Masculinity (t) for city council member" NA NA 14 2.44 "g" 1.08038955727328 "Table 1." "7.39" "7.39" 14.78 "55.5" "74.5" "8.0299999999999994" "7.08" "z" 1.05069239996091 1.05069239996091 -0.0296971573123661 1 1 -0.779999999999999 NA "Total sample is 133. Divided into 9 groups gives us 14.78 participants per group."
