"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Smith" "Bhadha" "Outlier" "NA" 2001 "NA" "NA" "NA" "NA" "dissertation" 1 "0" "Correlation parent ethnic identity and well-being." "NA" "NA" 360 0.07 "r" 0.0701146706543252 "Table 2a and table 3b. Table 2a: Ethnic identity parent with grades (-.07) and self-esteem (.15), and Table 2b: Ethnic idenitity parent with grades (.15) and self esteem (.01). Mean of all = r = .06." "NA" "NA" 360 "NA" "NA" "NA" "NA" "r" "0.06" 0.0600721559210317 -0.0100425147332935 0 3 0 NA "Not clear which condition of ethnic conflict (parent or adolescent), and which measures of well-being are chosen. I chose mean of parent ethnic identity and grades (-.07 and .15) and self esteem (.15 and .01)"
"Smith" "Blash" "Normal" "10.1007/BF02233968" 1995 "Journal of Child and Family Studies" "50" "1.802" "32" "article" 0 "0" "Correlation ethnic identity and competence/sense of mastery." "NA" "NA" 68 0.2 "r" 0.202732554054082 "Table 2." "NA" "NA" 68 "NA" "NA" "NA" "NA" "r" "0.2" 0.202732554054082 0 0 0 0 NA NA
"Smith" "Carlson" "Outlier" "10.1177/0272431600020001003" 2000 "Journal of Early Adolescence" "51" "1.413" "23" "article" 0 "0" "Correlation ethnic identity and self-esteem. Hispanic, African American samples." "NA" "NA" 685 0.31 "r" 0.320545409301946 "Table 2. Weighted: ((462 * 0.27) + (223 * 0.39)) / 685" "NA" "NA" 685 "NA" "NA" "NA" "NA" "r" "0.30906" 0.319512100728537 -0.00103330857340928 0 0 0 NA NA
"Smith" "Carter" "Normal" "10.1016/S0887-6185(01)00081-0" 2001 "Journal of Anxiety Disorders" "79" "2.3809999999999998" "46" "article" 0 "0" "Correlation ethnic identity and BDI. African American sample." "NA" "NA" 59 0.2 "r" 0.202733 "Table 2, correlation MEIM-Total (multigroup ethnic identiity measure). Not sure if well-being outcome = BDI." "NA" "NA" 59 "NA" "NA" "NA" "NA" "r" "0.21" 0.21317134656486 0.0104383465648598 0 3 0 NA "Outcome not clear"
"Smith" "Gamst" "Normal" "10.1177/0739986302238216" 2002 "Journal of Clinical Psychology" "47" "2.2360000000000002" "40" "article" 0 "0" "Correlation of ethnic identity (MEIM) and global assessment of function (mean of GAF-intake and GAF-termination)." "NA" "NA" 204 0.13 "r" 0.130739850028878 "Table 3. Correlation MEIM-Total and BDI depression inventory. Reverse sign, so positive score = higher wellbeing associated with ethnic identity." "NA" "NA" 204 "NA" "NA" "NA" "NA" "r" "0.125" 0.125657214140453 -0.00508263588842495 0 3 0 NA "Unclear whether we should look at followup or intake or change scores."
"Smith" "Lamborn" "Normal" "10.1023/B:JOYO.0000048068.55441.d6" 2004 "Journal of Youth and Adolescence" "75" "3.5619999999999998" "48" "article" 0 "0" "Correlation ethnic identity and school orientation (mother's report)" "NA" "NA" 158 0.23 "r" 0.234189466759367 "Table 2." "NA" "NA" 158 "NA" "NA" "NA" "NA" "r" "0.23" 0.234189466759367 0 0 3 0 NA "School orientation is chosen as a measure of self-esteem since it relates to social support one feels he or she gets at school, but unsure whether this is the appropriate effect. It is not immediately clear."
"Smith" "Laurent" "Outlier" "NA" 1997 "NA" "NA" "NA" "NA" "dissertation" 1 "0" "Correlation ethnic identity and self-esteem." "NA" "NA" 193 0.41 "r" 0.435611223236224 "Table 32, page 67. Mean of correlates of SEI with 8-scale of AAA (.00, .88, .11, .22, .82, .87, .18, .10)" "NA" "NA" 182 "NA" "NA" "NA" "NA" "r" "0.39750000000000002" 0.420676269832222 -0.014934953404002 0 0 11 "Reported N in MA too large" NA
"Smith" "Lee" "Normal" "10.1037/0022-0167.52.1.36" 2005 "Journal of Counseling Psychology" "94" "3.149" "41" "article" 0 "0" "Correlation ethnic identity and well-being." "NA" "NA" 84 0.36 "r" 0.37688590118819 "Table 1. Mean of EI-Clarity and EI-Pride and EI-Engage and RSE (.38, .52, .19)" "NA" "NA" 84 "NA" "NA" "NA" "NA" "r" "0.36332999999999999" 0.38071702370851 0.00383112252031953 0 0 0 NA NA
"Smith" "Lee Yoo" "Normal" "10.1037/0022-0167.51.2.263" 2004 "Journal of Counseling Psychology" "94" "3.149" "41" "article" 0 "0" "Correlation ethnic identity and well-being." "NA" "NA" 323 0.23 "r" 0.234189466759367 "Table 1. Mean of EI-Clarity and EI-Pride and EI-Engage and RSE (.23, .40, .05)" "NA" "NA" 323 "NA" "NA" "NA" "NA" "r" "0.22666" 0.23067278325131 -0.00351668350805653 0 0 0 NA NA
"Smith" "Lorenzo-Hernandez" "Outlier" "10.1111/j.1559-1816.1998.tb01358.x" 1998 "Journal of Applied Social Psychology" "78" "1.006" "30" "article" 0 "0" "Correlation ethnic identity and self-esteem." "NA" "NA" 206 0.46 "r" 0.497311287572031 "\"As predicted, a positive relationship between ethnic identity and self-esteem for the sample as a whole was found (r = .46, p < .01).\"" "NA" "NA" 203 "NA" "NA" "NA" "NA" "r" "0.46" 0.497311287572031 0 0 0 3 "Reported N in MA too large" NA
"Smith" "Phinny" "Outlier" "10.1016/0140-1971(92)90030-9" 1992 "Journal of Adolescent Research" "83" "1.4390000000000001" "20" "article" 0 "0" "Correlation ethninc identity and self-esteem." "NA" "NA" 64 0.48 "r" 0.522984277591344 "Figure 1. Mean of time 1 and time 2 r = .47, r = .52" "NA" "NA" 18 "NA" "NA" "NA" "NA" "r" "0.495" 0.542661528274713 0.0196772506833695 1 1 46 "Reported N in MA too large" "Different effect from authors"
"Smith" "Rivas-Drake" "Normal" "10.1007/s10964-007-9227-x" 2008 "Journal of Youth and Adolescence" "75" "3.5619999999999998" "48" "article" 0 "0" "Correlation private regard of ethnic identity and well-being." "NA" "NA" 84 0.25 "r" 0.255412811882995 "Table 2. Well-being = self-esteem and depressive symptoms (sign reversed for depressive symptoms): r = .24 and r = .25." "NA" "NA" 84 "NA" "NA" "NA" "NA" "r" "0.245" 0.250086529824892 -0.00532628205810326 0 0 0 NA NA
"Smith" "Roberts" "Outlier" "10.1177/0272431699019003001" 1999 "Journal of Early Adolescence" "51" "1.413" "23" "article" 0 "0" "Correlation ethnic identity and well-being. African American and European American sample." "NA" "NA" 1992 0.12 "r" 0.120581028408444 "Mean of well-being measures (coping, mastery, self-esteem, optimism, loneliness, depression: 0.21, 0.13, 0.14, 0.14, -0.04, -0.07, 0.27 ,0.28, 0.24, 0.24, -0.08, -0.14. Weighing by sample does not work, so I'm not sure whether this is the outcome that is meant." "NA" "NA" 1992 "NA" "NA" "NA" "NA" "r" "0.11" 0.110446915790097 -0.0101341126183468 0 3 0 NA "Outcome and samples not clear"
"Smith" "Romero" "Outlier" "10.1111/j.1559-1816.2003.tb01885.x" 2003 "Journal of Applied Social Psychology" "78" "1.006" "30" "article" 0 "0" "Correlation ethnic identity and self-esteem." "NA" "NA" 881 0.26 "r" 0.266108406873654 "Table 3." "NA" "NA" 881 "NA" "NA" "NA" "NA" "r" "0.26" 0.266108406873654 0 0 0 0 NA NA
"Smith" "Tovar-Murray" "Outlier" "NA" 2004 "NA" "NA" "NA" "NA" "dissertation" 1 "0" "Correlation ethnic identiity and well-being." "NA" "NA" 196 0.31 "r" 0.320545409301946 "Table 2. Mean of QOL, RSES and SWLS scales. R = 0.265, 0.328, 0.336" "NA" "NA" 196 "NA" "NA" "NA" "NA" "r" "0.30959999999999999" 0.320176679081438 -0.000368730220508151 0 0 0 NA NA
"Smith" "Umana-Taylor" "Normal" "10.1016/j.adolescence.2003.11.006" 2004 "Journal of Adolescence," "83" "2.0070000000000001" "46" NA 0 "0" "Correlation ethnic identity and self-esteem." "NA" "NA" 1061 0.16 "r" 0.161386696131526 "Weighted mean non-Latino school (.15 n = 196), balanced school (.19 n = 137), and Latino school (.15 n = 729): \"A significant relationship emerged between ethnic identity and self-esteem for adolescents attending the predominately non-Latino school (r = 0:15), the balanced Latino/non-Latino school (r = 0:19) and the predominately Latino school (r = 0.15).\"" "NA" "NA" 1062 "NA" "NA" "NA" "NA" "r" "0.15516007532956685" 0.156423517780008 -0.00496317835151802 0 0 -1 NA NA
"Smith" "White" "Normal" "10.2307/1389115" 1987 "Sociological Perspectives" "41" "0.745" "71" "article" 0 "0" "Correlation ethnic commitment and self-esteem. Black sample." "NA" "NA" 73 0.23 "r" 0.234189466759367 "Table 3 in notes." "NA" "NA" 73 "NA" "NA" "NA" "NA" "r" "0.23" 0.234189466759367 0 0 0 0 NA NA
"Smith" "Yasui" "Outlier" "10.1177/0743558403260098" 2004 "Journal of Adolescent Research" "63" "1.4390000000000001" "20" "article" 0 "0" "Correlation ethnic identity and depression and internalizing. African American sample." "NA" "NA" 82 0.49 "r" 0.536060336610567 "Table 3. Mean of depression, internalizating YSR and Internalizing P-CBCL. Sign reversed. R = -.783, -.306, -.378." "NA" "NA" 82 "NA" "NA" "NA" "NA" "r" "0.48899999999999999" 0.534745221240152 -0.00131511537041473 0 0 0 NA NA
"Smith" "Yoo" "Normal" "10.1037/0022-0167.52.4.497" 2005 "Journal of Counseling Psychology" "94" "3.149" "41" "article" 0 "0" "Correlation ethnic identitiy and well-being." "NA" "NA" 147 0.24 "r" 0.244774112659353 "Study states: \"on well-being (i.e., PA, NA, and SWLS).\" Mean of those three scales chosen, but not clear what is meant by MA authors. Table 1, r = .31, -.21, .29." "NA" "NA" 147 "NA" "NA" "NA" "NA" "r" "0.13" 0.130739850028878 -0.114034262630475 3 3 0 NA "Outcome not clear"
"Smith" "Yoon" "Normal" "10.1300/J137v03n03_06" 2001 "Journal of Human Behavior in the Social Environment" "14" "NA" "14" "article" 0 "0" "Correlation ethnic identiity and well-being." "NA" "NA" 241 0.15 "r" 0.151140435936467 "Table 2, correlation between ethnic pride and well-being is .35. The correlation between ethnic pride and good communication is .15, which fits in MA but is not logical. I chose well being with ethnic pride." "NA" "NA" 241 "NA" "NA" "NA" "NA" "r" "0.35" 0.365443754271396 0.214303318334929 3 3 0 NA "Not clear which variables are being compared: positive well-being and ethnic pride chosen."
"Tilman" "Alloway 2004" "Outlier" "10.1016/j.jecp.2003.10.002" 2004 "Journal of Experimental Child Psychology" "88" "2.3330000000000002" "46" "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span." "NA" "NA" 633 0.16 "r" 0.161386696131526 "Table 2. Mean of counting recall (.15) and sentence completion recall (.168) with word recall. Age partialled out correlations" "NA" "NA" 633 "NA" "NA" "NA" "NA" "r" "0.159" 0.160360591683402 -0.00102610444812415 0 0 0 NA NA
"Tilman" "Alloway 2006" "Normal" "10.1111/j.1467-8624.2006.00968.x" 2006 "Child Development" "189" "3.7909999999999999" "68" "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Age 4-6 yrs" "NA" "NA" 285 0.43 "r" 0.459896681212679 "Table 4, below diagonal. Mean of listening recall (.37) and counting recall (.48)" "NA" "NA" 285 "NA" "NA" "NA" "NA" "r" "0.42499999999999999" 0.4537785259527 -0.00611815525997872 0 0 0 NA NA
"Tilman" "Alloway 2006" "Normal" "10.1111/j.1467-8624.2006.00968.x" 2006 "Child Development" "189" "3.7909999999999999" "68" "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Age 7-8 yrs" "NA" "NA" 210 0.36 "r" 0.37688590118819 "Table 4, above diagonal. Mean of listening recall (.39) and counting recall (.33)" "NA" "NA" 210 "NA" "NA" "NA" "NA" "r" "0.36" 0.37688590118819 0 0 0 0 NA NA
"Tilman" "Cantor" "Normal" "10.1016/0160-2896(91)90032-9" 1991 "Intelligence" "67" "3.1179999999999999" "36" "article" 0 "0" "Correlation complex span (reading) vs simple span task word span." "NA" "NA" 49 0.32 "r" 0.331647108705132 "Table 1. VSAT vs total word recall." "NA" "NA" 49 "NA" "NA" "NA" "NA" "r" "0.32" 0.331647108705132 0 0 0 0 NA NA
"Tilman" "Conway" "Normal" "10.1016/S0160-2896(01)00096-4" 2002 "Intelligence" "67" "3.1179999999999999" "36" "article" 0 "0" "Correlation complex span (reading, counting, operation) vs simple span task word span." "NA" "NA" 120 0.43 "r" 0.459896681212679 "Table 2. Mean of STMu and OSPAN (.52), RSPAN (.50) and CSPAN (.28)." "NA" "NA" 120 "NA" "NA" "NA" "NA" "r" "0.43333333333333335" 0.463993385818673 0.00409670460599415 0 3 0 NA "Unlimited pool STM? Outcome unclear"
"Tilman" "Dougherty" "Outlier" "10.3758/BF03196449" 2003 "Memory & Cognition" "96" "2.0390000000000001" "33" "article" 0 "1" "Correlation complex span (operation) vs simple span task word span." "NA" "NA" 64 0.56 "r" 0.632833186665638 "Table 3. WM spam vs STM span." "NA" "NA" 64 "NA" "NA" "NA" "NA" "r" "0.55600000000000005" 0.627024571153056 -0.00580861551258183 0 0 0 NA NA
"Tilman" "Engle" "Normal" "10.1037/0096-3445.128.3.309" 1999 "Journal of Experimental Psychology: General" "121" "4.07" "48" "article" 0 "0" "Correlation complex span (reading, counting, operation) vs simple span task word span." "NA" "NA" 133 0.34 "r" 0.354092528962243 "Table 2. FSPAND and FSPANS vs OSPAN (.37, .38), RSPAN (.35, .31) and CSPAN (.31, .31)" "NA" "NA" 133 "NA" "NA" "NA" "NA" "r" "0.33833299999999999" 0.352208840207664 -0.0018836887545795 0 0 0 NA NA
"Tilman" "Friedman" "Outlier" "10.1016/j.jml.2004.03.008" 2004 "Journal of Memory and Language" "109" "5.218" "38" "article" 0 "0" "Correlation complex span (reading) vs simple span task word span. Condition 1: experimenter administered." "NA" "NA" 84 0.55 "r" 0.618381313574464 "Table 2. Reading span recall vs word span recall." "NA" "NA" 84 "NA" "NA" "NA" "NA" "r" "0.55000000000000004" 0.618381313574464 0 0 0 0 NA NA
"Tilman" "Gathercole 2000" "Normal" "10.1037/0022-0663.92.2.377" 2000 "Journal of Educational Psychology
" "142" "3.2559999999999998" "54" "article" 0 "0" "Correlation complex span (counting) vs simple span task word span." "NA" "NA" 87 0.25 "r" 0.255412811882995 "Table 2. Serial recall words with listening (.18) and counting recall (23)." "NA" "NA" 87 "NA" "NA" "NA" "NA" "r" "0.20500000000000002" 0.207946365635212 -0.0474664462477832 1 1 0 NA "Age partialled out so must be right effect."
"Tilman" "Gathercole 2004" "Normal" "10.1037/0012-1649.40.2.177" 2004 "Developmental Psychology" "159" "3.1160000000000001" "62" "article" 0 "0" "Correlation complex span (counting) vs simple span task word span. 6-7 yrs sample" "NA" "NA" 184 0.24 "r" 0.244774112659353 "Table 4. Word recall and listening recall 6-7 years. Counting correlation not printed in primary paper, but stated in MA." "NA" "NA" 184 "NA" "NA" "NA" "NA" "r" "0.24" 0.244774112659353 0 0 2 0 NA "Counting correlation not printed in primary paper - misprint on MA part as well?"
"Tilman" "Gathercole 2004" "Normal" "10.1037/0012-1649.40.2.177" 2004 "Developmental Psychology" "159" "3.1160000000000001" "62" "article" 0 "0" "Correlation complex span (counting) vs simple span task word span. 8-9 yrs sample." "NA" "NA" 154 0.39 "r" 0.41180003447869 "Table 4. Word recall and listening recall 8-9 years. Counting correlation not printed in primary paper, but stated in MA." "NA" "NA" 154 "NA" "NA" "NA" "NA" "r" "0.39" 0.41180003447869 0 0 2 0 NA "Counting correlation not printed in primary paper - misprint on MA part as well?"
"Tilman" "Haarmann" "Normal" "10.1016/S0749-596X(02)00506-5" 2003 "Journal of Memory and Language" "109" "5.218" "38" "article" 0 "1" "Correlation complex span (reading) vs simple span task word span." "NA" "NA" 66 0.38 "r" 0.400059650056057 "Table 2. Reading span and word span." "NA" "NA" 66 "NA" "NA" "NA" "NA" "r" "0.38" 0.400059650056056 -4.9960036108132e-16 0 0 0 NA NA
"Tilman" "Haarmann" "Outlier" "10.1016/S0749-596X(02)00506-5" 2003 "Journal of Memory and Language" "109" "5.218" "38" "article" 0 "2" "Correlation complex span (reading) vs simple span task word span." "NA" "NA" 60 0.56 "r" 0.632833186665638 "Table 4. Word span and reading span." "NA" "NA" 60 "NA" "NA" "NA" "NA" "r" "0.56000000000000005" 0.632833186665638 0 0 0 0 NA NA
"Tilman" "Handley" "Normal" "10.1348/000712602761381376" 2002 "British Journal of Psychology" "65" "2.2429999999999999" "31" "article" 0 "0" "Correlation complex span (reading) vs simple span task word span." "NA" "NA" 70 0.42 "r" 0.447692023527421 "Table 2. Reading span and word span." "NA" "NA" 70 "NA" "NA" "NA" "NA" "r" "0.42" 0.447692023527421 0 0 0 0 NA NA
"Tilman" "Jarvis" "Outlier" "NA" 2003 "Educational and Child Psychology" "5" "NA" "NA" "article" 0 "0" "Correlation complex span (listening) vs simple span task word span. 11 yr olds. Key stage 2." "NA" "NA" 55 0.64 "r" 0.758173744684044 "Table 2. Word recall and listening recall." "NA" "NA" 55 "NA" "NA" "NA" "NA" "r" "0.64" 0.758173744684044 0 0 0 0 NA NA
"Tilman" "Kane" "Outlier" "10.1037/0096-3445.133.2.189" 2004 "Journal of Experimental Psychology: General" "121" "4.07" "48" "article" 0 "0" "Correlation complex span (operation, counting, reading) vs simple span task word span." "NA" "NA" 250 0.51 "r" 0.562729769352149 "Table 2. Wordspan with OS (.62), RS (.55) and CS (.36)" "NA" "NA" 250 "NA" "NA" "NA" "NA" "r" "0.51" 0.562729769352149 0 0 0 0 NA NA
"Tilman" "Leather" "Normal" "10.1006/jecp.1994.1027" 1994 "Journal of Experimental Child Psychology" "88" "2.3330000000000002" "46" "article" 0 "0" "Correlation complex span (counting, listening) vs simple span task word span. Control word span." "NA" "NA" 71 0.27 "r" 0.2768638226551 "Table 2. Control word span with mean of count (.20) and listen (.34)" "NA" "NA" 71 "NA" "NA" "NA" "NA" "r" "0.27" 0.2768638226551 0 0 0 0 NA NA
"Tilman" "Passolunghi" "Normal" "10.1080/87565640801982320" 2008 "Developmental Neuropsychology" "77" "1.9470000000000001" "27" "article" 0 "0" "Correlation complex span (listening) vs simple span task word span." "NA" "NA" 72 0.18 "r" 0.181982688600706 "Table 2. Word FS with listening span." "NA" "NA" 72 "NA" "NA" "NA" "NA" "r" "0.18" 0.181982688600706 -2.22044604925031e-16 0 0 0 NA NA
"Tilman" "Radvansky" "Outlier" "10.2307/4149022" 2004 "American Journal of Psychology" "35" "0.76100000000000001" "14" "article" 0 "0" "Correlation complex span (reading, operation) vs simple span task word span." "NA" "NA" 160 0.54 "r" 0.604155602962267 "Table 2. Word with mean of RS (.59) and OS (.49)" "NA" "NA" 159 "NA" "NA" "NA" "NA" "r" "0.54" 0.604155602962267 0 0 0 1 "Reported N in MA too large" NA
"Toosi" "Apfelbaum" "Outlier" "10.1037/a0011990" 2008 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "1" "Black (c) vs White (t) on nonverbal behavior, judged by white participants." "NA" "NA" 101 0.26 "r" 0.266108406873654 "\"Black (M   6.17, SD   1.41) versus White (M   6.85, SD   1.19) confederates,\"" "50.5" "50.5" 101 "6.17" "6.85" "1.41" "1.19" "z" "0.25774395004964784" 0.257743950049648 -0.00836445682400616 0 0 0 NA NA
"Toosi" "Avery" "Normal" "10.1037/a0016208" 2009 "Journal of Applied Psychology" "195" "3.81" "69" "article" 0 "1" "Black (c) vs White (t) on nonverbal behavior, judged by white participants." "NA" "NA" 46 0.19 "r" 0.192337169219545 "Nonverbal behavior measured by anxiety. Sign reversed: positive sign = more positive for ingroup. White participants have lower anxiety with white people than black people." "NA" "NA" 46 "NA" "NA" "NA" "NA" "r" "0.19" 0.192337169219545 2.77555756156289e-16 0 2 0 NA "Not enough information available on anxiety for the entire group after the meeting, all seperated by unscripted/scripted. Figure does not contain SDs. \"As an additional analysis, we conducted paired samples t-tests for the anxiety scores to examine changes in anxiety ratings from preencounter to encounter. Although there was an overall tendency for anxiety during the encounter to be lower than it was preceding it,  this pattern was significant for all conditions except those with Black partners in the unscripted role.\""
"Toosi" "Avery" "Normal" "10.1037/a0016208" 2009 "Journal of Applied Psychology" "195" "3.81" "69" "article" 0 "2" "Black (c) vs White (t) on nonverbal behavior, judged by white and black participants." "NA" "NA" 56 0.12 "r" 0.120581028408444 NA "NA" "NA" 58 "NA" "NA" "NA" "NA" "r" "0.12" 0.120581028408444 1.2490009027033e-16 0 2 -2 "Reported N in MA too small" "Not enough information available on anxiety for the entire group after the meeting, all seperated by unscripted/scripted. Figure does not contain SDs. \"First, White participants were more uncomfortable than Black participants during Black–White interactions (3.69 vs. 3.40)\""
"Toosi" "Babbit" "Normal" "10.1177/0146167211410070" 2011 "Personality and Social Psychology Bulletin" "271" "2.56" "51" "article" 0 "0" "Black (c) vs White (t) on nonverbal behavior. Interracial dyads in the task-focus (c) condition are expected to be more synchronized than those in the social-focus condition (t)." "NA" "NA" 176 0.02 "r" 0.0200026673068496 "There are 53 interracial (c) and 33 all white (t) dyads, making a total of 86 dyads and 172 participants. It is unclear on which task (1, 2, or 3) they are compared, as well as which conditions are compared (control, social, or task). The estimate of task 2, task focus of table 1 is the closest effect, so that one is chosen." "106" "66" 172 "4.04" "4" "1.1599999999999999" "0.98" "z" "-1.7768371070633251E-2" -0.0177683710706333 -0.0377710383774829 0 3 4 "Reported N in MA too large" "53 interracial dyads = 106 participants. Task 3. - Not clear whether number of dyads is number of participants or not. In next studies, number of dyads = # of participants. I'm taking the conservative approach and do this here as well. After reviewing protocol changed this category to 3 since it is unclear which task is used and which conditions are compared."
"Toosi" "Colliver" "Normal" "10.1023/A:1009864529376" 2001 "Advances in Health Sciences Education" "42" "2.4620000000000002" "33" "article" 0 "1" "1995 vs 1996 black students scores on interpersonal and communication." "NA" "NA" 114 0.05 "r" 0.0500417292784913 "Table 2. 50 black students in class of 1995 and 64 black students in class of 1996 = 114 students. It's not clear which conditions are being compared (white sp or black SP) and which cases are compared. I assume the year 1995 is compared to the year 1996. Effect size closest resemblance to that of MA = case 5, Black SP, so I chose that outcome." "50" "64" 114 "93.04" "94.02" "8.99" "8.35" "z" "5.6281086041115279E-2" 0.0562810860411153 0.00623935676262398 0 3 0 NA "Conditions not clear"
"Toosi" "Dovidio" "Normal" "10.1006/jesp.1997.1331" 1997 "Journal of Experimental Social Psychology" "95" "2.5" "50" "article" 0 "3" "Nonverbal behavior (blinking and visual contact) for white and black interviewers. White participants." "NA" "NA" 33 0.16 "r" 0.161386696131526 NA "NA" "NA" 33 "NA" "NA" "NA" "NA" "r" "0.16" 0.161386696131526 0 0 2 0 NA "Specific effect (interaction of white/black interviewer and nonverbal behavior) not given in the text, only certain predictors (modern/oldfashioned racism and response latency bias on nonverbal behavior)."
"Toosi" "Feldman" "Normal" "10.1037/0022-0663.70.6.979" 1978 "Journal of Educational Psychology" "142" "3.2559999999999998" "54" "article" 0 "2" "Correlation subject prejudice (based on rating of being pleased) and race of the confederate. White participants" "NA" "NA" 20 0.49 "r" 0.536060336610567 "\"Results of the judges' ratings showed that the white stimulus teachers were rated as being significantly more pleased with the student when they were praising a white student than a black student, F(1, 11) = 8.29, p < .025, as predicted. The mean rating for the white stimulus teachers interacting with a white student was 4.08, while the rating for white stimulus teachers with a black confederate was 3.88.\"" "NA" "NA" 20 "NA" "NA" "NA" "NA" "F" "8.2899999999999991" 0.606032681092368 0.0699723444818008 2 1 0 NA "Maybe the authors requested the raw data? Not enough info given to calculate SMDs so F-statistic used."
"Toosi" "Feldman" "Outlier" "10.1037/0022-0663.70.6.979" 1978 "Journal of Educational Psychology" "142" "3.2559999999999998" "54" "article" 0 "1" "Correlation subject prejudice (based on rating of being pleased) and race of the confederate. White participants" "NA" "NA" 36 0.61 "r" 0.708921359427408 "\"The main effect for race of judge was not significant. There was also a significant interaction between race of confederate and stimulus person prejudice, F(l, 38) = 14.45, p < .0005.\"" "NA" "NA" 36 "NA" "NA" "NA" "NA" "F" "14.45" 0.597382321991538 -0.11153903743587 3 1 0 NA "Maybe the authors requested the raw data? Not enough info given to calculate SMDs so F-statistic used."
"Toosi" "Holloway" "Normal" "10.1177/1368430207084847" 2008 "Journal of Personality and Social Psychology" "42" "4.7359999999999998" "81" "article" 0 "3a" "Partner ethnicity effects of black vs white on directed gazes (duration)." "NA" "NA" 63 -0.06 "r" -0.0600721559210317 "Table 4" "38" "48" 86 "82.11" "62.43" "87.6" "75.900000000000006" "z" "-0.1199811870216503" -0.11998118702165 -0.0599090311006186 2 3 -23 "Reported N in MA too small" "N does not coincide with possible numbers for study 3a. I chose directed gazes (duration) because I think it makes the most sense, but I'm not sure which outcome is meant."
"Toosi" "Littleford" "Outlier" "10.1207/s15324834basp2701_9" 2005 "Basic and Applied Social Psychology" "46" "1.343" "17" "article" 0 "0" "Observers' ratings of friendliness and comfort for black and white participants. Almost all white subjects." "NA" "NA" 123 -0.13 "r" -0.130739850028878 "\"Observers rated participants with Black partners as friendlier than those with White partners, t(112) = 2.00, p = .05, ß = .18.\"" "NA" "NA" 114 "NA" "NA" "NA" "NA" "t" "2" -0.187875045674516 -0.057135195645638 2 3 9 "Reported N in MA too large" "Not clear how nonverbal behavior is measured - friendliness chosen"
"Toosi" "Mallet" "Normal" "10.1037/0022-3514.94.2.94.2.265" 2008 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "2" "Perception of white interaction positivity with blacks (c) vs with whites (t)." "NA" "NA" 63 -0.12 "r" -0.120581028408444 "\"First, coders perceived that Whites expressed about the same amount of positivity when interacting with other Whites as they did when interacting with Blacks (M   4.64 vs. M  4.83; SDs   0.98 and 0.65, respectively), t(53)   1, ns.\"" "NA" "NA" 78 "4.83" "4.6399999999999997" "0.65" "0.98" "z" "-0.11399950048099591" -0.113999500480996 0.00658152792744808 0 0 -15 "Reported N in MA too small" NA
"Toosi" "Mallet" "Normal" "10.1037/0022-3514.94.2.94.2.265" 2008 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "4" "Expressing positivity when talking to Blacks (c) vs Whites (t). Sample is white women." "NA" "NA" 81 -0.11 "r" -0.110446915790097 "\"Whites expressed the same amount of positivity when interacting with other Whites as they did when interacting with Blacks (M   5.26 vs. M   5.48; SDs   0.95 and 1.12, respectively), t(79)   1.50, ns.\"" "NA" "NA" 81 "5.48" "5.26" "1.1200000000000001" "0.95" "z" "-0.10572650636705722" -0.105726506367057 0.00472040942303978 0 0 0 NA NA
"Toosi" "Mendes" "Normal" "10.1037/0022-3514.94.2.278" 2008 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "0" "Interaction of external negative emotions. White sample." "NA" "NA" 62 -0.02 "r" -0.0200026673068496 NA "NA" "NA" 122 "NA" "NA" "NA" "NA" "NA" "NA" -0.0200026673068496 0 0 2 -60 "Reported N in MA too small" "Only regression coefficients given, no other statistics to calculate effect."
"Toosi" "Norton" "Outlier" "NA" 2010 "NA" "NA" "NA" "NA" "unpublished manuscript" 1 "1" "Agreeable behavior of participants interacting with Black (c) White participants (t), noted by confederate." "NA" "NA" 44 -0.4 "r" -0.423648930193602 "\"Also as predicted, our confederates did note more agreeable behavior by participants interacting with Black confederates (M = 1.35, SD = .48) than with White confederates (M = .94, SD = .48), F(1, 40) = 7.56, p < .01.\"" "NA" "NA" 44 "1.35" "0.94" "0.48" "0.48" "r" "-0.39276" -0.415062631311989 0.00858629888161255 0 0 0 NA NA
